182,2,找出这辆故障车有哪种违法行为？,img-72,没有开启危险报警闪光灯,没有将车停到路边,没有立即排除故障,没有设置警告标志,3,道路交通安全法律、法规和规章,14%
183,0,机动车在道路上发生故障，需要停车排除时，驾驶人应该怎么办？,noimg,将车停在道路中间,将车停到不妨碍交通的地方,开启近光灯或雾灯,就地停车排除故障,1,道路交通安全法律、法规和规章,13%
184,0,机动车在道路上发生故障，难以移动时下列做法正确的是什么？,noimg,开启危险报警闪光灯,开启车上所有灯光,禁止车上人员下车,在车前方设置警告标志,0,道路交通安全法律、法规和规章,8%
185,3,这辆停在路边的机动车没有违法行为。,img-73,正确,错误,null,null,1,道路交通安全法律、法规和规章,12.5%
186,1,机动车在道路上发生故障难以移动时要在车后50米以内设置警告标志。,noimg,正确,错误,null,null,1,道路交通安全法律、法规和规章,9.5%
187,1,机动车在道路上发生轻微交通事故且妨碍交通时，不需移动。,noimg,正确,错误,null,null,1,道路交通安全法律、法规和规章,8.5%
188,1,机动车在夜间道路上发生故障难以移动时要开启危险报警闪光灯、示廓灯、后位灯。,noimg,正确,错误,null,null,0,道路交通安全法律、法规和规章,8%
189,2,在这种情形中前车怎样行驶？,img-74,正常行驶,及时让行,开启危险报警闪光灯行驶,不得变更车道,1,道路交通安全法律、法规和规章,8.5%
190,1,行车中遇到执行紧急任务的消防车、救护车、工程救险车时要及时让行。,noimg,正确,错误,null,null,0,道路交通安全法律、法规和规章,7.5%
191,1,行车中遇到正在进行作业的道路养护车辆、工程作业车时要注意避让。,noimg,正确,错误,null,null,0,道路交通安全法律、法规和规章,5.5%
192,2,这样在路边临时停放机动车有什么违法行为？,img-75,停车占用机动车道,距离路边超过30厘米,在有禁停标线路段停车,在非机动车道停车,2,道路交通安全法律、法规和规章,13.5%
193,0,驾驶机动车需要在路边停车时怎样选择停车地点？,noimg,靠左侧路边逆向停放,在停车泊位内停放,在路边随意停放,在人行道上停放,1,道路交通安全法律、法规和规章,12.5%
194,2,这样在路边临时停放机动车有什么违法行为？,img-76,在人行横道上停车,距离路边超过30厘米,在有禁停标线路段停车,在非机动车道停车,0,道路交通安全法律、法规和规章,13%
195,2,这样临时停放红色轿车有什么违法行为？,img-77,距离路边超过30厘米,在有禁停标线路段停车,距离加油站不到30米,停车占用非机动车道,2,道路交通安全法律、法规和规章,14.5%
196,2,这样停放机动车什么违法行为？,img-78,在非机动车道停车,在有禁停标志路段停车,在公共汽车站停车,停车占用人行道,2,道路交通安全法律、法规和规章,11.5%
197,2,在距这段路多少米以内的路段不能停放机动车？,img-79,5米以内,10米以内,50米以内,30米以内,2,道路交通安全法律、法规和规章,10.5%
198,1,在道路上临时停车不得妨碍其他车辆和行人通行。,noimg,正确,错误,null,null,0,道路交通安全法律、法规和规章,7.5%
199,1,驾驶机动车找不到停车位时可以借人行道停放。,noimg,正确,错误,null,null,1,道路交通安全法律、法规和规章,4%
200,1,距离交叉路口50米以内的路段不能停车。,noimg,正确,错误,null,null,0,道路交通安全法律、法规和规章,7.5%
201,3,这个路段可以在非机动车道上临时停车。,img-80,正确,错误,null,null,1,道路交通安全法律、法规和规章,8.5%
202,1,社会车辆距离消防栓或者消防队(站)门前30米以内的路段不能停车。,noimg,正确,错误,null,null,0,道路交通安全法律、法规和规章,9.5%
203,1,距离桥梁、陡坡、隧道50米以内的路段不能停车。,noimg,正确,错误,null,null,0,道路交通安全法律、法规和规章,9%
204,1,距离宽度不足4米的窄路50米以内的路段不能停车。,noimg,正确,错误,null,null,0,道路交通安全法律、法规和规章,9.5%
205,1,机动车停稳前不能开车门和上下人员。,noimg,正确,错误,null,null,0,道路交通安全法律、法规和规章,6%
206,1,打开机动车车门时，不得妨碍其他车辆和行人通行。,noimg,正确,错误,null,null,0,道路交通安全法律、法规和规章,9.5%
207,2,在这段高速公路上行驶的最高车速是多少？,img-81,60公里/小时,90公里/小时,100公里/小时,120公里/小时,3,道路交通安全法律、法规和规章,16%
208,2,在这段高速公路上行驶的最低车速是多少？,img-82,100公里/小时,80公里/小时,60公里/小时,50公里/小时,2,道路交通安全法律、法规和规章,15%
209,2,在这条车道行驶的最低车速是多少？,img-83,60公里/小时,90公里/小时,100公里/小时,110公里/小时,2,道路交通安全法律、法规和规章,11%
210,2,在这条车道行驶的最低车速是多少？,img-84,100公里/小时,110公里/小时,60公里/小时,90公里/小时,3,道路交通安全法律、法规和规章,15%
211,2,在这条车道行驶的最高车速是多少？,img-85,100公里/小时,90公里/小时,120公里/小时,110公里/小时,1,道路交通安全法律、法规和规章,9.5%
212,1,驾驶小型载客汽车在高速公路行驶的最低车速为90公里/小时。,noimg,正确,错误,null,null,1,道路交通安全法律、法规和规章,6.5%
213,1,驾驶机动车在高速公路要按照限速标志标明的车速行驶。,noimg,正确,错误,null,null,0,道路交通安全法律、法规和规章,6.5%
214,2,在这个位置时怎样使用灯光？,img-86,开启右转向灯,开启左转向灯,开启危险报警闪光灯,开启前照灯,1,道路交通安全法律、法规和规章,12%
215,2,进入减速车道时怎样使用灯光？,img-87,开启危险报警闪光灯,开启前照灯,开启左转向灯,开启右转向灯,3,道路交通安全法律、法规和规章,16.5%
216,0,驾驶小型载客汽车在高速公路上时速超过100公里时的跟车距离是多少？,noimg,保持50米以上,保持60米以上,保持100米以上,保持80米以上,2,道路交通安全法律、法规和规章,9.5%
217,0,驾驶小型载客汽车在高速公路上时速低于100公里时的最小跟车距离是多少？,noimg,不得少于20米,不得少于10米,不得少于50米,不得少于30米,2,道路交通安全法律、法规和规章,12.5%
218,0,驾驶机动车在高速公路遇到能见度低于200米的气象条件时，最高车速是多少？,noimg,不得超过100公里/小时,不得超过90公里/小时,不得超过60公里/小时,不得超过80公里/小时,2,道路交通安全法律、法规和规章,9%
219,0,驾驶机动车在高速公路遇到能见度低于100米的气象条件时，最高车速是多少？,noimg,不得超过40公里/小时,不得超过60公里/小时,不得超过80公里/小时,不得超过90公里/小时,0,道路交通安全法律、法规和规章,15%
220,0,驾驶机动车在高速公路遇到能见度低于50米的气象条件时，车速不得超过20公里/小时，还应怎么做？,noimg,进入应急车道行驶,尽快驶离高速公路,尽快在路边停车,在路肩低速行驶,1,道路交通安全法律、法规和规章,15%
221,2,驾驶机动车驶离高速公路时，在这个位置怎样行驶？,img-88,驶入减速车道,继续向前行驶,车速保持100公里/小时,车速降到40公里/小时以下,0,道路交通安全法律、法规和规章,12.5%
222,3,可以从这个位置直接驶入高速公路行车道。,img-89,正确,错误,null,null,1,道路交通安全法律、法规和规章,7.5%
223,3,驶离高速公路可以从这个位置直接驶入匝道。,img-90,正确,错误,null,null,1,道路交通安全法律、法规和规章,9%
224,3,这辆小型载客汽车进入高速公路行车道的行为是正确的。,img-91,正确,错误,null,null,1,道路交通安全法律、法规和规章,9%
225,3,这辆小型载客汽车驶离高速公路行车道的方法是正确的。,img-92,正确,错误,null,null,0,道路交通安全法律、法规和规章,8%
226,2,这辆在高速公路上临时停放的故障车，警告标志应该设置在车后多远处？,img-93,150米以外,50～150米,50米以内,50～100米,0,道路交通安全法律、法规和规章,12.5%
227,0,机动车在高速公路上发生故障时错误的做法是什么？,noimg,按规定设置警告标志,车上人员不能下车,迅速报警,开启危险报警闪光灯,1,道路交通安全法律、法规和规章,17%
228,0,机动车在高速公路上发生故障或交通事故无法正常行驶时由什么车拖曳或牵引？,noimg,过路车,大客车,同行车,清障车,3,道路交通安全法律、法规和规章,14%
229,1,机动车在高速公路上发生故障时，在来车方向50至100米处设置警告标志。,noimg,正确,错误,null,null,1,道路交通安全法律、法规和规章,6.5%
230,1,机动车在高速公路上发生故障时，将车上人员迅速转移到右侧路肩上或者应急车道内，并且迅速报警。,noimg,正确,错误,null,null,0,道路交通安全法律、法规和规章,11%
231,1,机动车在高速公路上发生交通事故无法正常行驶时，用救援车、清障车拖曳、牵引。,noimg,正确,错误,null,null,0,道路交通安全法律、法规和规章,7.5%
232,0,在道路上发生未造成人员伤亡且无争议的轻微交通事故如何处置？,noimg,不要移动车辆,疏导其他车辆绕行,撤离现场自行协商,保护好现场再协商,2,道路交通安全法律、法规和规章,16.5%
233,1,驾驶机动车在道路上发生交通事故要立即将车移到路边。,noimg,正确,错误,null,null,1,道路交通安全法律、法规和规章,7.5%
234,1,驾驶人在发生交通事故后因抢救伤员变动现场时要标明位置。,noimg,正确,错误,null,null,0,道路交通安全法律、法规和规章,8.5%
235,1,在道路上发生交通事故造成人身伤亡时，要立即抢救受伤人员并迅速报警。,noimg,正确,错误,null,null,0,道路交通安全法律、法规和规章,9.5%
236,0,驾驶人连续驾驶不得超过多长时间？,noimg,6小时,8小时,10小时,4小时,3,道路交通安全法律、法规和规章,15.5%
237,0,驾驶人连续驾驶4小时以上，停车休息的时间不得少于多少？,noimg,10分钟,15分钟,20分钟,5分钟,2,道路交通安全法律、法规和规章,13.5%
238,0,在什么情况下不得行车？,noimg,车门没关好,驾乘人员系好安全带,顶窗没关好,车窗没关好,0,道路交通安全法律、法规和规章,10.5%
239,0,驾驶机动车下陡坡时不得有哪些危险行为？,noimg,空挡滑行,低挡行驶,制动减速,提前减挡,0,道路交通安全法律、法规和规章,12%
240,3,在这段道路上一定要减少鸣喇叭的频率。,img-94,正确,错误,null,null,1,道路交通安全法律、法规和规章,6.5%
241,1,在车门、车厢没有关好时不要驾驶机动车起步。,noimg,正确,错误,null,null,0,道路交通安全法律、法规和规章,7%
242,1,不要在驾驶室的前后窗范围内悬挂和放置妨碍驾驶人视线的物品。,noimg,正确,错误,null,null,0,道路交通安全法律、法规和规章,7.5%
243,1,行车中在道路情况良好的条件下可以观看车载视频。,noimg,正确,错误,null,null,1,道路交通安全法律、法规和规章,9%
244,1,驾驶小型汽车下陡坡时允许熄火滑行。,noimg,正确,错误,null,null,1,道路交通安全法律、法规和规章,5.5%
245,1,驾驶机动车时可以向道路上抛撒物品。,noimg,正确,错误,null,null,1,道路交通安全法律、法规和规章,9%
248,1,驾驶人违反交通运输管理法规发生重大事故致人重伤的可能判处3年以下徒刑或拘役。,noimg,正确,错误,null,null,0,道路交通安全法律、法规和规章,15%
249,1,驾驶人违反交通运输管理法规发生重大事故致人死亡的处3年以上有期徒刑。,noimg,正确,错误,null,null,1,道路交通安全法律、法规和规章,7%
250,1,驾驶人违反交通运输管理法规发生重大事故使公私财产遭受重大损失的可能处3年以下徒刑或拘役。,noimg,正确,错误,null,null,0,道路交通安全法律、法规和规章,8.5%
251,0,驾驶人违反交通运输管理法规发生重大事故致人死亡且逃逸的，处多少年有期徒刑？,noimg,7年以上,3年以下,3年以上7年以下,10年以上,2,道路交通安全法律、法规和规章,10.5%
252,0,驾驶人违反交通运输管理法规发生重大事故后，因逃逸致人死亡的，处多少年有期徒刑？,noimg,2年以下,3年以下,7年以下,7年以上,3,道路交通安全法律、法规和规章,12.5%
253,1,驾驶人违反交通运输管理法规发生重大事故后，逃逸或者有其他特别恶劣情节的，处7年以上有期徒刑。,noimg,正确,错误,null,null,1,道路交通安全法律、法规和规章,10%
254,1,驾驶人违反交通运输管理法规发生重大事故后，因逃逸致人死亡的，处3年以上7年以下有期徒刑。,noimg,正确,错误,null,null,1,道路交通安全法律、法规和规章,12%
255,0,驾驶机动车在道路上追逐竞驶，情节恶劣，会受到什么处罚？,noimg,处6个月徒刑,处1年以上徒刑,处管制，并处罚金,处拘役，并处罚金,3,道路交通安全法律、法规和规章,11%
256,1,驾驶人在道路上驾驶机动车追逐竞驶，情节恶劣的处3年以下有期徒刑。,noimg,正确,错误,null,null,1,道路交通安全法律、法规和规章,8.5%
257,0,醉酒驾驶机动车在道路上行驶会受到什么处罚？,noimg,处管制，并处罚金,处2年以上徒刑,处拘役，并处罚金,处2年以下徒刑,2,道路交通安全法律、法规和规章,11%
258,1,驾驶人在道路上醉酒驾驶机动车的处3年以上有期徒刑。,noimg,正确,错误,null,null,1,道路交通安全法律、法规和规章,5.5%
259,0,上道路行驶的机动车有哪种情形交通警察可依法扣留车辆？,noimg,未悬挂机动车号牌,未携带身份证,未携带保险合同,未放置城市环保标志,0,道路交通安全法律、法规和规章,13%
260,0,上道路行驶的机动车有哪种情形交通警察可依法扣留车辆？,noimg,未放置检验合格标志,未携带身份证,未放置城市环保标志,未携带机动车登记证书,0,道路交通安全法律、法规和规章,16.5%
261,0,上道路行驶的机动车有哪种情形交通警察可依法扣留车辆？,noimg,未携带机动车登记证书,未携带保险合同,未放置城市环保标志,未放置保险标志,3,道路交通安全法律、法规和规章,14%
262,0,驾驶人未携带哪种证件驾驶机动车上路，交通警察可依法扣留车辆？,noimg,机动车驾驶证,居民身份证,机动车通行证,从业资格证,0,道路交通安全法律、法规和规章,14%
263,0,驾驶人未携带哪种证件驾驶机动车上路，交通警察可依法扣留车辆？,noimg,机动车行驶证,从业资格证,居民身份证,机动车通行证,0,道路交通安全法律、法规和规章,9.5%
264,1,对未放置检验合格标志上道路行驶的车辆，交通警察可依法予以扣留。,noimg,正确,错误,null,null,0,道路交通安全法律、法规和规章,11%
265,1,交通警察对未放置保险标志上道路行驶的车辆可依法扣留行驶证。,noimg,正确,错误,null,null,1,道路交通安全法律、法规和规章,8.5%
266,1,对有伪造或变造号牌、行驶证嫌疑的车辆，交通警察可依法予以扣留,noimg,正确,错误,null,null,0,道路交通安全法律、法规和规章,8%
267,1,对有使用伪造或变造检验合格标志嫌疑的车辆，交通警察只进行罚款处罚。,noimg,正确,错误,null,null,1,道路交通安全法律、法规和规章,8.5%
268,1,对使用其他车辆号牌、行驶证的车辆，交通警察可依法予以扣留。,noimg,正确,错误,null,null,0,道路交通安全法律、法规和规章,6.5%
269,1,对未按照国家规定投保交强险的车辆，交通警察可依法予以扣留。,noimg,正确,错误,null,null,0,道路交通安全法律、法规和规章,11.5%
270,1,对发生道路交通事故需要收集证据的事故车，交通警察可以依法扣留。,noimg,正确,错误,null,null,0,道路交通安全法律、法规和规章,11%
271,1,驾驶人有使用其他车辆号牌、行驶证嫌疑的，交通警察可依法扣留车辆。,noimg,正确,错误,null,null,0,道路交通安全法律、法规和规章,8%
272,1,驾驶人有使用其他车辆检验合格标志嫌疑的，交通警察可依法扣留车辆。,noimg,正确,错误,null,null,0,道路交通安全法律、法规和规章,11%
273,1,驾驶人有使用其他车辆保险标志嫌疑的，交通警察可依法扣留车辆。,noimg,正确,错误,null,null,0,道路交通安全法律、法规和规章,9.5%
274,0,驾驶人有哪种情形，交通警察可依法扣留机动车驾驶证？,noimg,超过规定速度10%,疲劳后驾驶机动车,行车中未系安全带,饮酒后驾驶机动车,3,道路交通安全法律、法规和规章,12.5%
275,0,驾驶人将机动车交由什么样的人驾驶的，交通警察可依法扣留机动车驾驶证？,noimg,实习期驾驶人,取得驾驶证的人,驾驶证被吊销的人,驾驶证记分达到6分的人,2,道路交通安全法律、法规和规章,17%
276,1,驾驶人将机动车交给驾驶证被吊销的人驾驶的，交通警察依法扣留驾驶证。,noimg,正确,错误,null,null,0,道路交通安全法律、法规和规章,9.5%
277,1,驾驶人将机动车交给驾驶证被暂扣的人驾驶的，交通警察给予口头警告。,noimg,正确,错误,null,null,1,道路交通安全法律、法规和规章,8%
278,1,驾驶人驾驶有达到报废标准嫌疑机动车上路的，交通警察依法予以拘留。,noimg,正确,错误,null,null,1,道路交通安全法律、法规和规章,4%
279,1,驾驶人在一个记分周期内累积记分达到12分的，交通警察依法扣留驾驶证。,noimg,正确,错误,null,null,0,道路交通安全法律、法规和规章,7.5%
280,1,驾驶机动车碰撞建筑物、公共设施后可即行撤离现场。,noimg,正确,错误,null,null,1,道路交通安全法律、法规和规章,6.5%
281,1,发生交通事故造成人员受伤时，要保护现场并立即报警。,noimg,正确,错误,null,null,0,道路交通安全法律、法规和规章,11%
282,1,道路交通事故中，驾驶人有饮酒、醉酒嫌疑时，要保护现场并立即报警。,noimg,正确,错误,null,null,0,道路交通安全法律、法规和规章,11%
283,1,道路交通事故中，机动车无号牌、检验合格标志、保险标志时，要保护现场并立即报警。,noimg,正确,错误,null,null,0,道路交通安全法律、法规和规章,10.5%
284,1,驾驶机动车发生财产损失交通事故，当事人对事实及成因无争议的可先撤离现场。,noimg,正确,错误,null,null,0,道路交通安全法律、法规和规章,6.5%
285,1,驾驶机动车发生财产损失交通事故后，当事人对事实及成因无争议移动车辆时需要对现场拍照或者标划停车位置。,noimg,正确,错误,null,null,0,道路交通安全法律、法规和规章,7.5%
286,1,机动车发生财产损失交通事故，对应当自行撤离现场而未撤离的，交通警察不可以责令当事人撤离现场。,noimg,正确,错误,null,null,1,道路交通安全法律、法规和规章,9.5%
287,1,机动车发生财产损失交通事故，对应当自行撤离现场而未撤离造成交通堵塞的，可以对驾驶人处以200元罚款。,noimg,正确,错误,null,null,0,道路交通安全法律、法规和规章,9%
288,0,申请小型汽车准驾车型驾驶证的人年龄条件是多少？,noimg,18周岁以上60周岁以下,18周岁以上70周岁以下,24周岁以上70周岁以下,21周岁以上50周岁以下,1,道路交通安全法律、法规和规章,14%
289,0,3年内有下列哪种行为的人不得申请机动车驾驶证？,noimg,注射胰岛素,酒醉经历,吸烟成瘾,注射毒品,3,道路交通安全法律、法规和规章,13.5%
290,1,申请小型汽车、三轮汽车驾驶证的，年龄应在18周岁以上70周岁以下。,noimg,正确,错误,null,null,0,道路交通安全法律、法规和规章,6.5%
291,1,酒后驾驶发生重大交通事故被依法追究刑事责任的人不能申请机动车驾驶证。,noimg,正确,错误,null,null,0,道路交通安全法律、法规和规章,11.5%
292,1,造成交通事故后逃逸构成犯罪的人不能申请机动车驾驶证。,noimg,正确,错误,null,null,0,道路交通安全法律、法规和规章,10.5%
293,0,驾驶人在驾驶证有效期满前多长时间申请换证？,noimg,60日内,30日内,90日内,6个月内,2,道路交通安全法律、法规和规章,14.5%
294,0,驾驶人户籍迁出原车辆管理所需要向什么地方的车辆管所提出申请？,noimg,迁出地,居住地,迁入地,所在地,2,道路交通安全法律、法规和规章,12.5%
295,0,驾驶证记载的驾驶人信息发生变化的要在多长时间内申请换证？,noimg,30日,40日,50日,60日,0,道路交通安全法律、法规和规章,13.5%
296,1,驾驶人在驾驶证核发地车辆管理所管辖区以外居住的，可以向居住地车辆管理所申请换证。,noimg,正确,错误,null,null,0,道路交通安全法律、法规和规章,8%
297,0,道路交通违法行为累积记分周期是多长时间？,noimg,14个月,12个月,6个月,10个月,1,道路交通安全法律、法规和规章,12.5%
298,1,道路交通安全违法行为累积记分一个周期满分为12分。,noimg,正确,错误,null,null,0,道路交通安全法律、法规和规章,9.5%
299,1,驾驶人记分没有达到满分，有罚款尚未缴纳的，记分转入下一记分周期。,noimg,正确,错误,null,null,0,道路交通安全法律、法规和规章,10%
300,0,持小型汽车驾驶证的驾驶人在下列哪种情况下需要接受审验？,noimg,一个记分周期末,有效期满换发驾驶证时,记分周期未满分,记分周期满12分,1,道路交通安全法律、法规和规章,7%
301,0,驾驶人因服兵役、出国（境）等原因无法办理审验时，延期审验期限最长不超过多长时间？,noimg,3年,5年,1年,2年,0,道路交通安全法律、法规和规章,13.5%
302,1,小型汽车驾驶人发生交通事故造成人员死亡，承担同等以上责任未被吊销驾驶证的，应当在记分周期结束后30日内接受审验。,noimg,正确,错误,null,null,0,道路交通安全法律、法规和规章,11.5%
303,1,驾驶人因服兵役、出国（境）等原因延期审验期间不得驾驶机动车。,noimg,正确,错误,null,null,0,道路交通安全法律、法规和规章,10.5%
304,0,年龄在60周岁以上的驾驶人多长时间提交一次身体条件证明？,noimg,每3年,每2年,每6个月,每1年,3,道路交通安全法律、法规和规章,7.5%
305,1,大型客车、牵引车、城市公交车、中型客车、大型货车驾驶人应当每两年提交一次身体条件证明.,noimg,正确,错误,null,null,1,道路交通安全法律、法规和规章,6%
306,0,机动车驾驶人初次申请机动车驾驶证和增加准驾车型后的多长时间为实习期？,noimg,6个月,12个月,2年,3个月,1,道路交通安全法律、法规和规章,11%
307,1,初次申领驾驶证的驾驶人在实习期内可以单独驾驶机动车上高速公路行驶。,noimg,正确,错误,null,null,1,道路交通安全法律、法规和规章,11%
308,1,驾驶人在实习期内驾驶机动车时，应当在车身后部粘贴或者悬挂统一式样的实习标志。,noimg,正确,错误,null,null,0,道路交通安全法律、法规和规章,7.5%
309,1,机动车驾驶人在实习期内有记满12分记录的，注销其实习的准驾车型驾驶资格。,noimg,正确,错误,null,null,0,道路交通安全法律、法规和规章,9.5%
310,0,提供虚假材料申领驾驶证的申请人会承担下列哪种法律责任？,noimg,处20元以上200元以下罚款,取消申领驾驶证资格,1年内不得再次申领驾驶证,2年内不能再次申领驾驶证,2,道路交通安全法律、法规和规章,15%
311,1,伪造、变造或者使用伪造、变造驾驶证的驾驶人构成犯罪的，将依法追究刑事责任。,noimg,正确,错误,null,null,0,道路交通安全法律、法规和规章,6%
312,0,驾驶人有下列哪种违法行为一次记12分？,noimg,违反交通信号灯,使用伪造机动车号牌,拨打、接听手机的,违反禁令标志指示,1,道路交通安全法律、法规和规章,9.5%
313,0,驾驶与准驾车型不符的机动车一次记几分？,noimg,2分,3分,6分,12分,3,道路交通安全法律、法规和规章,11.5%
314,0,饮酒后驾驶机动车一次记几分？,noimg,3分,2分,6分,12分,3,道路交通安全法律、法规和规章,12%
315,0,造成交通事故后逃逸，尚不构成犯罪的一次记几分？,noimg,3分,2分,12分,6分,2,道路交通安全法律、法规和规章,11.5%
316,0,上道路行驶的机动车未悬挂机动车号牌的一次记几分？,noimg,6分,12分,2分,3分,1,道路交通安全法律、法规和规章,14.5%
317,0,上道路行驶的机动车故意遮挡、污损、不按规定安装机动车号牌的一次记几分？,noimg,2分,3分,6分,12分,3,道路交通安全法律、法规和规章,9.5%
318,0,使用伪造、变造的机动车号牌一次记几分？,noimg,2分,3分,12分,6分,2,道路交通安全法律、法规和规章,13.5%
319,0,使用伪造、变造的行驶证一次记几分？,noimg,6分,3分,2分,12分,3,道路交通安全法律、法规和规章,13%
320,0,驾驶人有下列哪种违法行为一次记6分？,noimg,使用其他车辆行驶证,车速超过规定时速50%以上,违法占用应急车道行驶,饮酒后驾驶机动车,2,道路交通安全法律、法规和规章,10%
321,0,驾驶人驾驶机动车违反道路交通信号灯通行一次记多少分?,noimg,2分,3分,6分,12分,2,道路交通安全法律、法规和规章,16.5%
322,0,有下列哪种违法行为的机动车驾驶人将被一次记6分？,noimg,驾驶机动车违反道路交通信号灯,未取得校车驾驶资格驾驶校车,驾驶与准驾车型不符的机动车,饮酒后驾驶机动车,0,道路交通安全法律、法规和规章,9%
323,0,有下列哪种违法行为的机动车驾驶人将被一次记12分？,noimg,机动车驾驶证被暂扣期间驾驶机动车的,以隐瞒、欺骗手段补领机动车驾驶证的,驾驶机动车不按照规定避让校车的,驾驶故意污损号牌的机动车上道路行驶,3,道路交通安全法律、法规和规章,14%
324,1,造成交通事故后逃逸，尚不构成犯罪的一次记12分。,noimg,正确,错误,null,null,0,道路交通安全法律、法规和规章,8.5%
325,1,饮酒后驾驶机动车的一次记12分。,noimg,正确,错误,null,null,0,道路交通安全法律、法规和规章,8.5%
326,1,使用伪造、变造的驾驶证一次记12分。,noimg,正确,错误,null,null,0,道路交通安全法律、法规和规章,6.5%
327,1,使用其他机动车号牌、行驶证的一次记3分。,noimg,正确,错误,null,null,1,道路交通安全法律、法规和规章,7%
328,1,驾驶机动车在高速公路上倒车、逆行、穿越中央分隔带掉头的一次记6分。,noimg,正确,错误,null,null,1,道路交通安全法律、法规和规章,8%
329,1,违反交通信号灯通行的一次记6分。,noimg,正确,错误,null,null,0,道路交通安全法律、法规和规章,6%
330,1,车速超过规定时速50%以上的一次记12分。,noimg,正确,错误,null,null,0,道路交通安全法律、法规和规章,6.5%
331,1,车速超过规定时速达到50%的一次记3分。,noimg,正确,错误,null,null,1,道路交通安全法律、法规和规章,8.5%
332,1,驾驶机动车在高速公路违法占用应急车道行驶的一次记6分。,noimg,正确,错误,null,null,0,道路交通安全法律、法规和规章,7.5%
333,1,驾驶机动车不按照规定避让校车的，一次记6分。,noimg,正确,错误,null,null,0,道路交通安全法律、法规和规章,9.5%
334,0,已注册登记的小型载客汽车有下列哪种情形，所有人不需要办理变更登记？,noimg,机动车更换发动机,加装前后防撞装置,改变车身颜色,更换车身或者车架,1,道路交通安全法律、法规和规章,9%
335,1,机动车达到国家规定的强制报废标准的不能办理注册登记。,noimg,正确,错误,null,null,0,道路交通安全法律、法规和规章,6%
336,1,机动车行驶证灭失、丢失，机动车所有人要向登记地车辆管理所申请补领、换领。,noimg,正确,错误,null,null,0,道路交通安全法律、法规和规章,8%
337,1,机动车号牌损毁，机动车所有人要向登记地车辆管理所申请补领、换领。,noimg,正确,错误,null,null,0,道路交通安全法律、法规和规章,11.5%
338,2,驾驶机动车在路口直行遇到这种信号灯应该怎样行驶？,img-95,进入路口等待,左转弯行驶,加速直行通过,不得越过停止线,3,交通信号,10%
339,3,驾驶机动车行驶到这个位置时，如果车前轮已越过停止线可以继续通过。,img-96,正确,错误,null,null,1,交通信号,30%
340,3,驾驶机动车在这种信号灯亮的路口，可以右转弯。,img-97,正确,错误,null,null,0,交通信号,24%
341,3,驾驶机动车在路口遇到这种信号灯禁止通行。,img-98,正确,错误,null,null,1,交通信号,28%
342,1,绿灯亮表示前方路口允许机动车通行。,noimg,正确,错误,null,null,0,交通信号,23%
343,3,驾驶机动车在路口遇到这种信号灯亮时，要在停止线前停车瞭望。,img-99,正确,错误,null,null,1,交通信号,27.5%
344,3,驾驶机动车在路口遇到这种信号灯亮时，不能右转弯。,img-100,正确,错误,null,null,1,交通信号,20.5%
345,3,驾驶机动车遇到这种信号灯，可在对面直行车前直接向左转弯。,img-101,正确,错误,null,null,1,交通信号,26%
346,2,驾驶机动车在路口遇到这种信号灯表示什么意思？,img-102,禁止右转,路口警示,准许直行,加速通过,1,交通信号,11%
347,3,驾驶机动车在路口看到这种信号灯亮时，要加速通过。,img-103,正确,错误,null,null,1,交通信号,27%
348,3,驾驶机动车在前方路口不能右转弯。,img-104,正确,错误,null,null,1,交通信号,25%
349,3,驾驶机动车遇到这种信号灯亮时，如果已越过停止线，可以继续通行。,img-105,正确,错误,null,null,0,交通信号,27%
350,2,遇到这种情况时怎样行驶？,img-106,加速进入两侧车道行驶,进入右侧车道行驶,减速进入两侧车道行驶,禁止车辆在两侧车道通行,3,交通信号,10%
351,3,遇到这种情况时，中间车道不允许车辆通行。,img-107,正确,错误,null,null,0,交通信号,24%
352,3,这辆红色轿车可以在该车道行驶。,img-108,正确,错误,null,null,1,交通信号,24.5%
353,3,驾驶机动车要选择绿色箭头灯亮的车道行驶。,img-109,正确,错误,null,null,0,交通信号,22.5%
354,2,这个路口允许车辆怎样行驶？,img-110,直行或向右转弯,向左转弯,直行或向左转弯,向左、向右转弯,0,交通信号,12.5%
355,2,这个路口允许车辆怎样行驶？,img-111,直行或向右转弯,向右转弯,向左转弯,直行,2,交通信号,12%
356,2,这个路口允许车辆怎样行驶？,img-112,直行,向右转弯,向左转弯,直行或向左转弯,1,交通信号,14.5%
357,3,驾驶机动车在这种情况下不能左转弯。,img-113,正确,错误,null,null,0,交通信号,26%
358,3,驾驶机动车在这种情况下可以右转弯。,img-114,正确,错误,null,null,1,交通信号,25.5%
359,3,驾驶机动车在这种情况下不能直行和左转弯,img-115,正确,错误,null,null,0,交通信号,27%
360,2,驾驶机动车遇到这种信号灯不断闪烁时怎样行驶？,img-116,尽快加速通过,靠边停车等待,禁止通行,注意瞭望安全通过,3,交通信号,13%
361,1,路口黄灯持续闪烁，警示驾驶人要注意瞭望，确认安全通过。,noimg,正确,错误,null,null,0,交通信号,21.5%
362,1,黄灯持续闪烁，表示机动车可以加速通过。,noimg,正确,错误,null,null,1,交通信号,22%
363,2,驾驶机动车在铁路道口看到这种信号灯时怎样行驶？,img-117,在火车到来前通过,不得越过停止线,边观察边缓慢通过,不换挡加速通过,1,交通信号,13%
